date,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm25,pm10,o3,no2,so2,co,aqi
2020-09-07,31.18254771530296,82.4241281440127,1008.7865541651603,2.2200992173435874,256.80585091843886,89.52068376871993,86.89136395697724,130.12951309730923,50.70064652693996,62.569078821225254,8.751020396892162,3.8555927511759096,167.20839656366581
2020-09-08,30.32617266455023,71.31852489313869,1009.8311874837477,2.120427186666358,76.12128251875608,32.74973521779147,74.24705036347297,105.00162002341952,27.185727909155073,91.2421824591916,25.775735874391703,5.593267393583672,160.67972041949605
2020-09-09,32.89171238607338,76.11319625455644,1016.181592112765,5.521046708125275,155.39743664268457,12.758030279556376,99.84421989290573,81.29963745136507,37.026554347923465,49.046583711890804,27.607103446606043,4.7808372850168395,173.89638329559938
2020-09-10,28.56096725897846,67.11680375207983,1007.2928870877649,2.6106948357224224,88.54478221842292,16.06813732595557,148.65152487929797,148.75072651639533,31.194021443078345,42.807613495507766,11.068075835316419,7.225740684698189,199.09720462682404
2020-09-11,25.80233745661642,89.47135850725819,1010.9678339856861,2.672233413008314,349.0093559791328,86.55071258939803,102.45113895702546,123.351587508656,69.02432425695679,40.632226163595185,10.981065558652304,5.514824149433233,175.2424215900342
2020-09-12,34.293759891275855,68.39937280980853,1007.8056562283629,6.616957599151622,116.52452510552773,42.54364386164168,105.67628930139298,144.30964963108698,50.456622721067305,39.392778593206415,9.019288865872124,5.079650318312244,176.9076730850185
2020-09-13,27.88630553240256,74.43420305564453,1005.7773530523364,5.195536595309515,121.1775401498114,13.441467693897424,108.12382214226122,90.0671529856463,23.802498228366066,99.19681859119562,16.282384574115305,6.574058343909761,178.1714150154984
2020-09-14,27.546406547637638,77.86916221823533,1011.177613712209,4.82945713130095,125.59257595547831,92.95291442478259,118.15027222239293,168.82962178565924,69.83716446726375,97.20215285332101,9.350402821994066,5.981506064027332,183.34840188511333
2020-09-15,34.38340456821038,82.23361947870177,1017.6274316513741,5.446838679079471,50.31805558546422,79.52673118598902,68.12330661656601,78.64451475768108,32.09763920286467,33.09247542925636,10.749302927584754,6.609310401735366,157.5178295491226
2020-09-16,31.651972206962,86.31601622439325,1017.2489915920737,4.354670644535812,158.08856708527864,37.69444294249076,102.30654247691193,116.64796293605532,47.76078714017639,44.110229933131365,31.16632830616879,4.270402925693594,175.167761658258
2020-09-17,27.322126951468174,76.30658583341966,1014.3635699387099,7.438832665787282,42.083294655011066,93.98321236134751,139.95745732745684,119.90585877851748,57.66248318428507,46.79244917256689,9.874522543218553,6.455188919527219,194.60817080132125
2020-09-18,31.200727559285134,83.65791633673592,1009.6758310169332,2.910049278396507,89.45609033320767,74.3946292572677,103.34610919763216,186.2060357966245,22.011946084146764,65.59117478970532,31.68605400092417,7.075742275713121,175.70452424324526
2020-09-19,28.420817487159074,85.39356875203555,1010.9593093584056,2.7649319739918945,287.0263316806393,14.991742734877377,132.12573046720127,84.38212580417694,33.75508371395849,77.7802054714453,30.201278779112602,5.308607246639729,190.56439191667926
2020-09-20,31.939484444671002,70.37087980511758,1018.6267584200044,3.089586300808554,210.02104611580336,40.08514167636399,104.27244433475963,102.73387765790386,47.720348218647956,95.78266716894522,10.367299109062806,4.896723740125979,176.1828216270097
2020-09-21,30.05888678884466,86.16371726832455,1013.4769977538381,7.592709694901674,250.7942965956812,92.24993811772957,111.14542354346477,72.35432389670926,62.43431805880392,32.20312343314091,25.170092605838462,5.050362847871419,179.7315674776583
2020-09-22,29.24130671302386,87.76705538720329,1006.6985706876113,4.705036228424793,354.54283162644043,83.88980864459342,123.64442356247228,191.46771191997192,27.47976087219601,93.66735060938979,35.44637267217449,4.39128542844554,186.1852134305705
2020-09-23,30.912754357449295,70.05591724937703,1005.069480345069,6.817120691588069,120.05970180881191,39.81686935909433,89.90027038701302,77.11901304686407,52.24373617627537,93.58844931302085,17.122109802808644,3.1021490142217076,168.76199419350513
2020-09-24,32.375012481097485,73.57318548398081,1007.6458047975933,2.845142122278799,179.4123981862127,41.89254495045479,95.22179408898072,99.19862698219765,74.890754064086,48.99151192933065,25.32059225973152,5.2419821593964775,171.50967239578563
2020-09-25,25.130944565883336,88.83210952408365,1011.2193618559054,2.8919763665186777,30.72588050831179,99.68742518459473,116.35373720167107,93.14467569306768,50.13170061987455,67.6308013856035,7.347676708594962,6.124703527993834,182.42079160044133
2020-09-26,27.099055930955856,65.72063161991,1012.08100417665,2.219298007088569,203.34280797454193,6.570863942835237,139.80542894407137,96.66815326266094,66.53165700170064,56.26310677984221,23.353659426465303,3.805720602036711,194.52967353276603
2020-09-27,29.00763060875326,65.45784391485813,1019.1917319320045,7.170713726081104,134.39135386071106,27.074467314355378,105.96403313082179,90.18123197099263,58.639972594340946,52.698733687847714,5.88852244811207,1.6711444802464277,177.05624471454445
2020-09-28,32.15972228847397,66.65916485798849,1015.0783911539809,3.386448779528428,7.095793591571096,10.410858198457385,115.89239419101514,73.52247902545285,67.99496512239136,34.28357296434669,27.846113774815613,2.286370857850449,182.18258498798463
2020-09-29,25.994413927593452,85.67089404318857,1010.9577529442769,6.981319187401949,240.51064916543262,20.498429541582098,74.3172190999454,163.89470114123569,37.588863815660794,91.70686548168958,5.455067322875761,1.1413139814085107,160.7159508524481
2020-09-30,27.078862551460272,77.49124682909077,1018.3900756661546,4.528547303554988,294.2796822258387,34.1817351697876,52.65322038738197,93.58660656167365,35.56540600587755,50.375392653381354,25.660322988018272,2.510477306171572,143.23657281315158
2020-10-01,31.24148907849134,73.0837958740595,1019.2267996044324,3.7667945572515062,274.8980858975139,14.011317576645254,90.94116521912404,141.7661335107574,72.10807855387478,58.99449585996109,36.309327941293205,6.498914419604864,169.29944252620737
2020-10-02,29.252135044692334,76.24902643982601,1008.868315281498,5.800869318956884,50.168186666216684,83.4930236799299,52.24693083201174,104.92805672004299,79.06413084221313,62.055214584214866,11.008775004690623,2.542304948895267,142.23616134515453
2020-10-03,25.183906765474667,77.2954942654276,1013.3126700377369,3.644331324123236,234.51133980667112,82.97418037072016,141.4298806560499,85.30764077571834,32.3852763056362,20.879666292678436,9.790997052408255,7.250139813860788,195.36843152946727
2020-10-04,33.738900775625154,79.95110023638766,1018.7161791888744,3.0522276717406975,150.75738896114632,38.31385282494975,109.74131021703083,148.06719185637493,51.13506231697025,23.757277342004404,10.819917906462779,6.035252123197778,179.0065774566334
2020-10-05,25.827986679251264,71.6788684212593,1010.3350907469743,3.7321624206241992,258.85652586632835,29.7121715623175,110.31521094663881,101.89538425857172,53.98427841781383,58.08403217592797,28.228490787692685,7.526223044935685,179.30290133177346
2020-10-06,32.3257209721025,67.86792132899475,1005.7713872022638,5.570467584201529,178.69184899244507,59.68428489168892,71.49403785907568,74.053807557967,40.05463344901765,81.67297629966575,8.730938859682013,1.0635333630185657,159.25824926337944
2020-10-07,32.28188756203603,73.04482015811239,1017.286534765113,3.478412199434641,287.78971642883255,69.46964708544267,99.54913162061985,159.49231153560567,36.32870823379776,67.21845334952697,17.63408639290094,1.186865549949756,173.7440194879913
2020-10-08,34.17313575462243,73.38017318873867,1013.1285142106753,3.110797573031718,314.260500915507,73.22248864095612,63.68186309189614,193.5308559967043,68.39366887168698,72.70266933685738,29.229679758124835,6.868967386739895,155.22456576926143
2020-10-09,27.49668008859186,89.63004023989942,1005.5914021705275,7.66435603811968,254.00706210564783,92.52483174156659,98.94249636431405,98.75722743654829,30.83452070764001,65.43561844421035,37.04209041558146,0.7545948393934914,173.43079369706416
2020-10-10,31.9742026724684,89.13174735496104,1012.1132132498619,7.665598934680603,310.33535435615283,84.45493985350704,79.73490073725507,190.17150539894897,39.146028394595334,86.3132379320542,6.295267215042242,4.972024088615398,163.51327856823497
2020-10-11,27.30008837287703,80.88866327634419,1015.8715015729314,4.039249782608397,23.528282687619253,31.529033783061035,62.05668857772788,80.00391621179719,52.36947754252023,83.25785318711709,16.156337602622447,5.194185323277568,154.3854345659501
2020-10-12,33.85977748236187,60.73202344669614,1005.3190411627558,7.220593243405579,314.8926021663118,52.8937134027212,111.58631881823047,100.28473171797239,76.34406191077377,83.90265886189323,39.927693868666815,3.130338615887826,179.9592162496659
2020-10-13,32.67188288931127,78.8251638965511,1019.7612520379894,7.242062685118032,276.57842899122653,41.77667821673337,90.19309136092421,132.38383063950815,45.281420136624206,79.00658412711132,13.357200101890582,1.3285558484854598,168.91318732018215
2020-10-14,28.546221576407767,67.0082325314973,1005.2681090210012,2.2525591378181713,355.58006030497137,42.77731337358623,78.72389916540817,108.52005565927871,43.0595988295809,74.3717826154456,12.638886075277245,7.62470887962669,162.99126511174921
2020-10-15,32.86345014415552,86.37354922686494,1012.0110226687481,7.668392133748462,220.82810011585477,16.70339460920752,58.94110023122595,124.28550085204068,79.4701175682186,38.53373611067547,37.995612094729395,5.372349867442764,152.77675354404712
2020-10-16,31.07736794878859,65.29584096016525,1007.7965739321638,3.322917254421052,280.65041048403117,35.01252591667301,101.26885110165085,99.98707552330863,23.470560593803782,97.52821041126491,35.9325059737199,7.458142123964097,174.63196737598412
2020-10-17,34.94907822646435,82.74715427112274,1007.3084385950979,6.176123708322754,293.69992499662237,22.444057183666068,67.38952492194873,121.51146245734563,33.42905688935738,62.957953831473084,25.75289771945961,4.850646558783584,157.13895385854045
2020-10-18,25.914868373977548,63.88544763848412,1019.3347724734463,7.332488479213863,310.3659422155622,80.95160747248781,137.74608626303802,104.5280055365318,59.3145188383413,64.06858964873115,8.044536596899356,3.5633990980302404,193.46636698513026
2020-10-19,28.72688517012314,74.87627205236312,1008.3027480292471,2.4862772954458876,245.97315491745454,7.613085949030019,75.97537837603262,164.04461477951605,71.07241484292612,59.611722161117946,21.82053020643268,4.943058384946382,161.57211317624444
2020-10-20,33.24680965925149,76.97195891987373,1018.1794497953274,3.602169621016528,287.0733677784941,65.84518346584255,84.78092079021931,158.14209983267827,71.03490374565452,89.3835360767842,29.792704185026217,6.777599962727541,166.1187051498498
2020-10-21,31.974714616692836,82.58149918672923,1018.2130613879839,2.951630631758442,313.8636699882835,2.9247283034559146,118.01407717603004,150.41947916797398,69.54900503388576,30.309589397875616,16.729159899069966,6.076311922187058,183.27807989067938
2020-10-22,26.60759896048308,75.22403201282509,1009.3055719976237,2.0383152303010013,222.0936906152672,98.11861780274235,131.7967024119062,178.17744313450646,57.908811621000105,40.78428648513278,27.1901996084864,4.549890347868916,190.39450387969868
2020-10-23,32.79845395151143,76.23799736028332,1010.1280824905803,7.777952023153968,227.74388152822132,93.20281055100175,60.69806388269584,168.93362732526364,26.150583679440757,94.9782789789161,29.07600028052847,1.0087779432887893,153.68393182562798
2020-10-24,28.009635669468164,77.4651138052882,1014.3137327665122,4.07529834171774,16.467132172504627,87.15368061523763,120.81720886452815,78.75557819094033,78.4093381506438,97.51022842285532,31.237814111002365,1.4756468009797397,184.72542923458252
2020-10-25,32.582631959290225,69.70830657448624,1016.5561112671169,4.931859142427994,245.98633557834188,44.590270637674834,52.45869164588015,72.87606169876965,36.41759997689995,99.76996001261689,19.916345578259055,3.885402682472566,142.75758244462952
2020-10-26,26.63623821191669,66.62308838366282,1015.2074895311207,2.494286273695056,235.62403714120867,27.32595269982093,129.48095487499293,160.1786893515935,77.05181373502462,32.08463134247202,20.131718036491066,7.577119401256992,189.198807048205
2020-10-27,29.197273169261223,68.2264560704601,1011.1400100947257,7.903865887758969,321.8757133244884,22.995460589108617,113.85259476640856,121.68727173516325,32.786282241505,22.49072663076091,27.808338888155976,3.2639475779282083,181.1293692682194
2020-10-28,33.64358249839637,65.56576547109364,1016.6489527918761,7.211739007733665,277.5318640718587,84.47832281168877,97.32099066915572,195.8651456289138,65.66143945657993,70.09762573051323,9.593570718883566,0.7439463461843894,172.59355682601296
2020-10-29,34.20847847815687,74.4456705453765,1006.8777868830383,2.7038491337743666,246.8035034024297,43.030589489946266,111.6650314520738,173.54984782690292,32.0314836020202,59.327563739314954,7.247312797629693,4.864785514357991,179.99985817862608
2020-10-30,27.689934044350977,73.65660447245403,1006.0867033169184,2.069723239448604,141.29768030640653,47.99388347171235,129.75591006371883,110.34705466006459,56.001232887158224,43.33300629674426,29.32436601442899,6.950917978919034,189.34077548073998
2020-10-31,32.798509888933495,63.147905352545244,1019.7999388990072,3.452270095175165,51.29839544454476,49.888815345135605,53.961882534835716,132.46590314351778,57.089344059087146,76.19719764352831,24.587703922041992,0.5732813556438774,146.45890674406786
2020-11-01,14.896919623659878,50.51880793627542,1006.1786774573253,1.1328124351654663,142.8923794325746,13.271575404306034,279.42791084617784,226.35994974345002,54.05245089569349,75.15719753098125,33.0205344688179,2.0011268318360758,324.035831366104
2020-11-02,12.512238733886047,61.19427179460703,1019.0431836936554,1.1263445793025681,18.70966211453007,54.12963353010704,176.14196008360005,390.92907486309105,62.54363116705498,89.67752989968685,29.993042624634974,6.512960623023439,226.41095143419824
2020-11-03,15.091752888142091,66.84449968181583,1017.2594665494374,3.190369504614945,162.83458242658804,64.35776951965249,353.70627843662805,224.03445391540254,51.58415965616679,78.52716174042655,7.8570493710706355,0.9526406299292285,383.1850716642216
2020-11-04,13.706548510152196,46.57641962074133,1010.0534368765666,4.903461023276526,65.56244964793174,78.96985071424791,189.8861700282971,461.5350699776605,59.52246653005257,59.85565731625112,24.437724282817094,5.8940133370419785,240.0313396676818
2020-11-05,13.426821119969482,59.50977059040811,1015.2034236364693,1.7981698037165805,25.991427232503305,3.0652502205806065,399.0834790141855,492.4379486440349,35.46097331067282,57.009836539145304,35.38953768929332,5.95376802324731,419.31977720617414
2020-11-06,21.140597817999716,51.13116288953808,1005.6016378711872,4.950598254944231,312.13133860408146,57.86754085723934,256.3733336120188,303.78049776408886,46.31692515137543,78.02061283321092,22.0334129498646,7.0506742856124545,305.67704437291616
2020-11-07,23.51052796016888,57.77050985780087,1008.159932835085,4.649453382466763,224.2679700828538,63.156022009252055,255.43023171836387,283.0483391705155,63.98678134491686,30.525414810180784,30.0538737638731,7.317743904992308,304.92603486176233
2020-11-08,12.69524663305363,45.429308581284694,1012.3841678467205,4.4175403734783165,89.00318678514374,87.07499012725114,209.38583123096942,491.4185282124919,46.71831530015993,61.18538831437522,17.5731679289918,4.947131385761955,259.35532824690665
2020-11-09,12.452858088775342,47.74400298103383,1009.8778509633704,3.626946658165169,278.45032524717624,13.087366071834982,247.77038416294016,490.82369670058625,78.18926270471269,56.30316331069114,13.261766217126238,1.051225604975095,297.39407439570647
2020-11-10,12.54636857631311,64.86650097647828,1008.7307140888145,2.7235500946472238,222.17219517745082,70.67772168854458,279.94348713900445,301.10095292938587,30.02251447405699,33.40953730306541,6.283499942674004,6.0230151129923035,324.4463943203757
2020-11-11,19.957067914327077,64.1701045885016,1018.0240692076989,3.3414174575870086,74.10283561323656,11.191961939772789,268.65771893745347,453.25113469075916,36.18497669101937,24.56694848714519,23.59093348003612,7.524542692212211,315.4593280054151
2020-11-12,10.590153110027645,68.01625052583715,1012.6085221303259,2.264624419907002,14.966229258141155,14.834320096208886,180.5274785025067,335.6597084850306,79.19780737753081,97.20949571488364,5.172899332704336,7.638588390674292,230.7569606781598
2020-11-13,19.586799067232505,55.46788085737751,1015.0029638631916,2.9553863210276807,50.27445171227264,2.9973589872677953,366.9795736300055,336.42195669015774,38.47579649547146,76.37446101893174,12.064870824303192,5.55074324993688,393.754842546503
2020-11-14,24.548680691609057,53.312506579137136,1007.6572468417108,4.472569017510022,249.34534280141924,83.81152896481102,173.4751789473546,401.7806354675379,76.6768531684414,74.65984226317167,22.401116740294956,5.133854301509103,223.7681953532343
2020-11-15,23.033574767180774,67.92846086520933,1015.1477007866587,3.7581070041262445,77.64305486317818,65.88854702326572,292.6524366597074,209.11611790905107,43.63186433924951,72.09863816331936,8.730756060779676,5.43383978452277,334.56676628764217
2020-11-16,24.991205886559996,52.20723882168612,1016.7357822608741,4.483013801349037,204.1258539552004,73.84492092513266,162.053009715139,493.1522552663952,72.71093367808086,52.331225732082636,16.446160654713353,5.506950391726885,212.44892854653415
